49.0330581665 89.8316726685 13.4385166168 0.5081791878 -1.4609428048 1.6049911976 487080768.0000000000 
36.7695999146 82.9426803589 82.1613388062 1.9196236134 1.8317933083 -1.5657657981 327672832.0000000000 
86.0728759766 24.5385971069 50.6076164246 -1.5358214080 -1.7441657484 -1.1043055058 20653824.0000000000 
22.0715007782 95.4973602295 51.2269744873 1.4766521454 -1.9009215534 0.9696018696 2215763968.0000000000 
90.7365798950 62.4098167419 72.6372680664 -0.4092146158 0.0896596909 1.4430313110 61852944.0000000000 
65.7179260254 76.2005538940 21.9573497772 -1.9004990160 0.3657295704 -1.8352526128 11952941.0000000000 
54.9380798340 14.9745407104 13.5850315094 -0.3595619202 -0.4194744825 0.5677058697 1315385344.0000000000 
45.9089927673 86.5850143433 53.4415664673 0.7192196846 1.2832949162 -1.8132583797 1372419840.0000000000 
84.5593338013 78.9085845947 43.5273590088 1.0118365288 -0.3472638130 -1.3534151316 376638688.0000000000 
93.5598983765 2.2404022217 17.5396652222 0.3711128235 1.1376385689 -0.4201194048 1544133632.0000000000 
37.5842018127 43.6156997681 62.2434616089 1.7008912563 0.3436095715 1.0331397057 838330752.0000000000 
98.1033706665 40.0211410522 86.1486434937 -0.2395051718 -0.9357538223 -0.4163913727 299821600.0000000000 
8.6885290146 44.2587547302 66.8896560669 1.7299144268 -1.0733062625 -1.5833193660 1713594368.0000000000 
64.4857482910 26.5816364288 83.6093215942 0.3218257427 -0.8471183777 -1.9540404677 433086656.0000000000 
7.2630019188 40.6460037231 79.0888137817 -0.2061117887 1.3704681396 -0.3467090130 934237120.0000000000 
42.8519439697 17.1607666016 70.9027175903 -0.3617872000 0.2872765064 0.2820544243 2124192256.0000000000 
83.7880706787 96.6415786743 96.9605560303 1.6990637779 -0.3639867306 0.5540084839 2143111424.0000000000 
64.0676727295 74.2672271729 54.2682342529 -0.8578630686 -1.9660454243 -0.4848977327 2164976640.0000000000 
29.6709022522 39.0265426636 3.9225351810 -0.5226438046 1.1869018078 1.3204538822 2044527872.0000000000 
63.9342498779 24.3436203003 19.1505947113 -1.7285522223 -0.3398245573 1.6021323204 1193537920.0000000000 
98.6862945557 47.1046714783 32.7092056274 1.2989745140 -0.2501500845 -0.8132096529 1873774080.0000000000 
84.6465759277 93.5199737549 60.6754188538 -0.0514297485 0.7114880085 -1.4022539258 1931691904.0000000000 
68.6360626221 52.8212051392 63.8667449951 1.9322786331 1.6739101410 0.7115712166 881021824.0000000000 
71.5203018188 50.8006286621 17.0219821930 -0.5818179846 1.0057699680 -0.5530968904 1056018624.0000000000 
16.6486358643 26.2258853912 89.9822616577 -1.3866026402 0.9332222939 -1.0923414230 2445232640.0000000000 
17.0768032074 52.3612251282 72.7602615356 -1.9310646802 -0.1647522449 -0.6625727415 1260940928.0000000000 
13.6683921814 48.3793334961 27.7053184509 1.2921781540 -1.9519784003 1.6628825665 2015285504.0000000000 
93.0482940674 59.3613433838 15.8522930145 0.5827436447 -1.5935209692 -0.6850289106 578508.5000000000 
85.3062286377 69.0468521118 42.2638816833 -1.9218055904 1.8109095097 -0.7101542950 432244864.0000000000 
68.6032943726 54.9376068115 15.0990943909 1.4272041321 -1.7080467343 1.5143742561 2185086976.0000000000 
53.1800270081 21.2950363159 37.8411216736 0.6739368439 0.7869746685 0.6218574047 1228821888.0000000000 
70.8749084473 57.1184997559 29.7642936707 0.5569279194 -1.3408060074 -0.1753363609 712294784.0000000000 
26.6418247223 78.4908676147 28.5149307251 -1.5220780075 -0.0984911919 0.8311526775 347572736.0000000000 
42.8104591370 3.0249593258 31.1927051544 -1.5434496999 0.3185026646 -0.1483280659 2427346432.0000000000 
65.2613983154 34.1511535645 84.4973449707 -1.2623429894 0.2178475857 -1.1064614654 2132246016.0000000000 
25.1205596924 87.8849029541 34.4427185059 1.8398187160 -0.1998637915 0.5682804585 1497966848.0000000000 
61.4832534790 9.8236036301 88.4104614258 1.5250031948 1.5325787067 -1.3229843378 1828225.7500000000 
35.8521919250 87.7042083740 13.9760389328 1.1465060711 1.6291666031 -0.1932502985 2251910144.0000000000 
48.6917343140 91.4605407715 87.1702651978 -1.4418746829 -0.9755320549 0.8667044640 809863936.0000000000 
81.0578918457 94.0060729980 17.6844024658 -1.7528619617 1.2756390572 0.0850849152 54348008.0000000000 
26.8943786621 16.3341350555 62.0925903320 1.5351052284 -0.9536905289 0.0201220512 1912567808.0000000000 
14.4722070694 67.4284362793 76.5758361816 0.0129759312 0.2053060532 1.6220753193 724676160.0000000000 
45.8618164062 35.7206268311 19.0634555817 1.7821421623 -0.9127533436 -1.7506511062 212667120.0000000000 
52.7928657532 77.9013366699 40.9012451172 -0.6459697485 0.8762962818 0.3434257507 1000730240.0000000000 
53.7983779907 10.7127647400 42.2031288147 1.2277102470 -0.9181240797 -1.8281712383 1726759808.0000000000 
53.2046394348 54.7987709045 45.5731048584 0.7070736885 -1.1109114885 -1.1140421629 450030976.0000000000 
77.3598632812 12.7008256912 46.9882888794 -1.0711327791 -0.0631419420 0.6420695782 444380832.0000000000 
75.6026229858 72.2854690552 26.2819175720 -0.8641805649 0.0074717999 0.6873264313 1556156160.0000000000 
22.0942001343 25.7688045502 2.2754509449 1.0357031822 -0.5407371521 -0.2208567858 1414633600.0000000000 
63.5284652710 48.7742996216 25.6557312012 -1.3306758404 -1.8570772558 0.8491535187 2110248704.0000000000 
25.8002815247 93.3777770996 2.4111866951 -1.8735942394 -1.7568557262 -0.0240210295 659545600.0000000000 
54.5000534058 15.4512147903 44.1570587158 -0.7958929539 1.5094671249 0.8175590038 1462454016.0000000000 
37.9234771729 37.6221351624 20.7444019318 0.4007070065 0.5356376171 -1.0792058706 897756416.0000000000 
99.8725128174 67.4984359741 92.4955978394 0.5360391140 -1.3490906954 -1.2739469409 2003352064.0000000000 
19.8458023071 89.3801651001 64.5440368652 -0.1741566658 1.3103177547 0.6782088280 1220155648.0000000000 
88.8365478516 16.3546924591 75.1880493164 -0.2665357590 -0.7277637720 -1.2261956334 1835982080.0000000000 
19.5425872803 89.7840881348 31.9374408722 0.2986426353 -0.9037512541 0.1072738171 437093504.0000000000 
90.7971649170 75.7016983032 53.3939971924 1.6267869473 -0.2719947100 -0.1644163132 1351766272.0000000000 
59.4728660583 64.0409164429 34.2047348022 1.1727466583 0.1368432045 1.9499506950 624118720.0000000000 
36.1790199280 65.7039794922 73.7709732056 -0.9993772507 1.2823469639 -0.0416389704 1708804352.0000000000 
13.8645830154 68.3041305542 41.7914581299 -0.6637132168 0.3235287666 0.9491560459 2271830784.0000000000 
85.4944381714 26.4107437134 8.3569726944 1.0516638756 -1.9155022800 0.4700386524 1674031744.0000000000 
45.3125762939 7.6405601501 21.0319213867 -1.8085823804 0.8672590256 0.2094662189 2102602752.0000000000 
25.1025562286 53.9854240417 9.0688552856 0.4512629509 -1.2124236822 1.3135931492 2157428736.0000000000 
1.7480844259 31.7988548279 54.6493225098 -1.3754932880 -1.9958804045 1.8576312065 1225495936.0000000000 
58.1912117004 70.1696777344 39.8930740356 -0.2525740862 1.8632168770 -0.0699981451 499431104.0000000000 
98.6928634644 10.0010137558 86.9385147095 -0.2397823334 -1.2943370342 -1.6811825931 1219772032.0000000000 
89.3230514526 63.2070884705 32.8949851990 -1.4229757190 -1.3122994304 -0.3214462996 1892679680.0000000000 
36.8819236755 24.8036727905 62.0043258667 -0.4547996521 0.2641010284 -1.3338539600 1356066944.0000000000 
56.7055168152 13.0944309235 3.2625133991 -1.4041309953 1.3305642605 -0.2737765312 1464559232.0000000000 
79.8445281982 91.4056320190 78.5596160889 1.1414959431 -1.9437341839 0.6199252605 563570944.0000000000 
19.0482196808 73.4685668945 71.3337173462 -1.6651491821 -0.5329736471 -1.8308517337 569921984.0000000000 
53.8681755066 46.1925506592 98.5040588379 1.6300036907 0.8398487568 0.4203355312 734502528.0000000000 
27.5987472534 77.1620407104 83.6227798462 1.3721706867 1.6102588177 1.4754116535 2480024832.0000000000 
73.5205841064 30.0408782959 57.7833633423 0.1346044540 -1.1421396732 -0.5462807417 797562752.0000000000 
22.8531532288 1.8411110640 54.4453430176 -0.3239450455 1.0123870373 -0.9688373804 1256816128.0000000000 
11.9853343964 30.0077705383 73.0695190430 0.6341402531 1.0480127335 0.8629431725 1415090176.0000000000 
47.1965408325 32.0819740295 85.9837036133 0.9918115139 -1.6302394271 0.7842593193 1477488896.0000000000 
99.5004882812 56.4917755127 58.3005485535 0.9208426476 1.4613058567 -1.3566436172 659654528.0000000000 
7.9791569710 52.4268913269 58.2886886597 -0.7667075396 0.1707201004 -1.4906386137 1818342016.0000000000 
29.5776786804 38.5130958557 23.0063266754 -0.3374794722 0.7408347130 1.8430337906 185413024.0000000000 
44.7211875916 67.6494293213 64.0201187134 1.6767091751 1.9892561436 0.0001530647 1667825408.0000000000 
8.9754161835 19.6103076935 25.8125743866 -1.6609638929 1.0440831184 1.3645248413 2037424256.0000000000 
62.6347312927 0.1970320046 7.8831510544 0.8245553970 0.1049568653 0.6468734741 36154884.0000000000 
6.8919239044 78.9058761597 74.1798782349 -0.5412158966 -1.3032411337 1.8874483109 1950815488.0000000000 
85.9398422241 93.2620544434 85.4491348267 -0.7735588551 0.4364593029 -0.0212295055 564468928.0000000000 
60.6428871155 99.4730911255 89.2917785645 0.7847321033 -1.2366641760 -1.3958258629 1952355072.0000000000 
95.1854782104 99.2174758911 59.5911750793 0.3128082752 1.9765803814 0.6989729404 710852224.0000000000 
52.0384292603 33.6461639404 29.8802852631 0.3572142124 -1.4979185462 -1.8375934660 2384998912.0000000000 
29.9710063934 1.2463682890 73.4325714111 -1.3635661006 1.7803368568 0.3552684784 1164296832.0000000000 
55.4199028015 8.3509721756 69.1506347656 -1.3574885130 -1.6870375872 0.3376965523 2142027136.0000000000 
26.9074554443 73.5467681885 63.7752876282 -1.1162827611 0.9105696678 -1.0653414130 1997828352.0000000000 
72.1787414551 90.8407897949 8.3472251892 -1.0313130021 -1.0205218792 -0.4708995819 2078688128.0000000000 
37.0389862061 42.2876739502 78.5474853516 0.6803998947 -0.2586382627 0.0792024136 2073021056.0000000000 
38.0424613953 10.8617687225 29.4927177429 1.7384946346 -1.2314903736 1.9457340240 238128848.0000000000 
27.0368003845 57.0857658386 95.2062454224 0.1577701569 -0.7746988535 0.3592612743 1900929664.0000000000 
3.3967688084 82.3479995728 55.9503250122 1.0230205059 0.9275515079 0.5719020367 2494817280.0000000000 
97.6757431030 2.5250597000 82.9402236938 -0.6114108562 -0.2074906826 0.4595081806 43118160.0000000000 
88.3467712402 13.4677600861 84.6455688477 -0.9444304705 -1.0268188715 -1.4344684482 496290144.0000000000 
43.5422706604 12.7816410065 29.3767604828 0.8231627941 0.7946963310 -1.0166800022 613083200.0000000000 
0.4999362826 83.5645294189 0.5605152845 -1.8441317827 0.6365013123 0.2604336739 1986805504.0000000000 
39.1013221741 20.8083877563 79.2649078369 -0.5289175510 -1.0666620731 0.4882051945 1787294720.0000000000 
68.1461791992 23.6928310394 73.2165145874 0.2597181797 -0.5135763884 0.3144834042 2072054912.0000000000 
61.4901199341 72.0003738403 2.7338008881 -1.7987044305 1.3912806511 -0.7155776024 1890286464.0000000000 
54.6494255066 56.6935615540 0.1347869188 0.2059743404 -0.3896762133 -1.9721879121 1476151680.0000000000 
6.1706247330 57.2061424255 38.5182876587 -0.1891222000 1.1205811501 -1.2886722088 2051225216.0000000000 
1.3479778767 79.9883270264 53.5407943726 0.7797663212 -1.8527538180 -0.9297076464 649677888.0000000000 
40.8417472839 84.6194000244 8.8693122864 -1.9067253992 0.2647907734 -1.5358754396 184106368.0000000000 
41.4017868042 43.7136726379 82.9757156372 1.8420484066 -1.9837106448 1.3244199753 1280014208.0000000000 
40.6653289795 83.8058090210 10.2466335297 -0.1265618801 -0.3595222235 -0.0494031906 2302697472.0000000000 
19.0264739990 66.5481185913 74.1568984985 -1.1850219369 -0.1385424137 -0.8920922279 2246715392.0000000000 
50.2175941467 54.4550018311 15.8557281494 1.6423735619 -0.4370239973 -1.0109983683 2334780160.0000000000 
95.6941757202 36.3281555176 0.7554578185 -0.5161616802 1.2016732693 1.3492469788 828679232.0000000000 
80.4490661621 66.8416748047 84.3477401733 -1.1554243565 0.0258989334 1.7837748528 1698758656.0000000000 
91.6594238281 43.3592872620 60.0582351685 -1.5725642145 -1.6037038267 -0.6313945055 776508672.0000000000 
56.4438400269 61.9128303528 20.9289588928 -1.7335425615 -1.3452866673 -0.5286124945 2443019264.0000000000 
55.4422302246 61.5097274780 91.1119766235 0.0454561710 1.9135153294 1.6746973991 2205808896.0000000000 
77.8797149658 75.5986099243 21.3795261383 0.3331511021 -0.3023887873 -1.7709094882 1986079232.0000000000 
93.0877532959 0.3216335475 47.3935089111 1.3898870945 -0.2527630329 -1.7019301355 2385826816.0000000000 
53.5883293152 41.6668815613 26.4934158325 -1.5987131894 -1.8568114638 -0.1031049490 417340128.0000000000 
19.9475460052 84.2070617676 14.4143800735 1.0155911446 -0.1713284254 -1.7789456844 663154496.0000000000 
43.5546722412 97.3937911987 14.7585391998 -1.1426244974 0.9196960926 -0.5544774532 1994079104.0000000000 
15.4326810837 41.8653297424 59.2063293457 -1.6591825485 -0.3125215769 -1.7360064685 2331690240.0000000000 
85.8678817749 14.0515851974 88.7006835938 -0.4217514992 0.2287387848 -1.3922359943 1237209600.0000000000 
59.2981796265 62.6164741516 66.1819839478 1.1698291302 -0.1270585060 1.2238547802 1365887616.0000000000 
92.5403213501 86.1227264404 81.1616821289 -0.5562000275 1.3406608105 1.8368089199 1438234624.0000000000 
56.5089225769 32.0582885742 37.2925491333 0.8776640892 0.9569447041 1.8599550724 2011550976.0000000000 
16.1105766296 3.0987176895 73.7296524048 -1.9208615720 -1.3139879107 0.4972133636 1035866816.0000000000 
72.8687667847 77.6244354248 90.9230499268 -0.7133219242 -0.3903636932 0.2842018604 285317024.0000000000 
87.0644454956 37.7014122009 66.0481872559 1.1841907501 -1.0470344424 -0.1116051674 392494240.0000000000 
7.3406586647 43.1300964355 73.2291564941 0.5539832115 1.0075354576 -1.5791317821 894779584.0000000000 
49.1119995117 7.0205845833 16.2532196045 0.6089029312 -1.5952278972 1.5993149281 1680025856.0000000000 
27.2696056366 52.4132003784 8.6357097626 -1.9944649432 -0.7984944582 1.9823505878 807633280.0000000000 
70.2785415649 56.6638107300 43.7180099487 0.2937195301 1.7746088505 -1.6093521118 923693952.0000000000 
18.1893596649 56.9760665894 52.6475257874 -0.9787992239 -1.9957534056 -0.9649326801 2234489856.0000000000 
75.2945480347 36.3983879089 25.1707801819 -1.0237380266 -0.2632410526 -0.3430401087 2240728064.0000000000 
53.5382766724 31.4068679810 56.8301620483 1.2323153019 1.3528029919 0.6186349392 2023656320.0000000000 
13.8577098846 65.0246353149 13.2515859604 1.3654501438 -1.1324622035 0.2787837982 1036981120.0000000000 
16.0536670685 66.7357940674 78.4270019531 -0.6302789450 -1.0515254736 -0.7570188046 1494326144.0000000000 
23.8180274963 56.9512138367 49.1526412964 1.9645030499 1.7339839935 0.9729368687 587978112.0000000000 
36.7685737610 15.7474203110 13.1482496262 1.6122739315 -0.1138284206 0.7991364002 1777868288.0000000000 
30.9743614197 35.4442825317 52.0609855652 -0.2067171335 -1.9812431950 0.6125028133 724208192.0000000000 
22.1573657990 22.2821674347 70.4475708008 -0.4715586901 1.5607185364 -0.0450170040 1811351424.0000000000 
12.7298240662 79.9491043091 32.2271003723 -0.5380859375 -0.5239874125 1.2551898956 891510720.0000000000 
30.2499179840 55.7031707764 59.1795501709 0.6807396412 0.8580234051 0.8931121826 1433133440.0000000000 
18.6048736572 42.3062133789 28.4400672913 -0.0168305635 1.1100199223 1.2200422287 2360282624.0000000000 
